P_OpCo	P_CustomerID	P_UserID	P_Location	P_StorageName	P_FoodType	P_GroupName	P_SupplierName	P_Address	P_ContactName	P_Email	P_PhoneNumber	P_Notes	P_ProductName	P_MaterialID	P_Brand	P_AvgWtPerCase	P_PackPerSize	P_UOM	P_CategoryName
067	541151	541151	expenseCategory	D	nonFood	PT_Group35828	PT_Sup35828	PT_Add35828	PT_ContactName35828	PT_EMAIL02@test.com	PT_Phone35828	PT_SampleNotes35828	NSPT35828	PT37027	PT_Prod35828	20	5	EA	Dairy
067	541169	541169	expenseCategory	F	food	PT_Group35829	PT_Sup35829	PT_Add35829	PT_ContactName35829	PT_EMAIL01@test.com	PT_Phone35829	PT_SampleNotes35829	NSPT35829	PT37028	PT_Prod35829	25	5	CS	Paper Towel
067	541177	541177	location	C	food	PT_Group35830	PT_Sup35830	PT_Add35830	PT_ContactName35830	PT_EMAIL02@test.com	PT_Phone35830	PT_SampleNotes35830	NSPT35830	PT37029	PT_Prod35830	10	5	EA	Paper Towel
067	541185	541185	expenseCategory	D	food	PT_Group35831	PT_Sup35831	PT_Add35831	PT_ContactName35831	PT_EMAIL01@test.com	PT_Phone35831	PT_SampleNotes35831	NSPT35831	PT37030	PT_Prod35831	12	5	CS	Paper Towel
067	541193	541193	expenseCategory	F	food	PT_Group35832	PT_Sup35832	PT_Add35832	PT_ContactName35832	PT_EMAIL02@test.com	PT_Phone35832	PT_SampleNotes35832	NSPT35832	PT37031	PT_Prod35832	15	5	EA	Paper Towel
067	541201	541201	expenseCategory	D	nonFood	PT_Group35833	PT_Sup35833	PT_Add35833	PT_ContactName35833	PT_EMAIL01@test.com	PT_Phone35833	PT_SampleNotes35833	NSPT35833	PT37032	PT_Prod35833	18	5	CS	Dairy
067	541219	541219	expenseCategory	F	food	PT_Group35834	PT_Sup35834	PT_Add35834	PT_ContactName35834	PT_EMAIL02@test.com	PT_Phone35834	PT_SampleNotes35834	NSPT35834	PT37033	PT_Prod35834	30	5	EA	Paper Towel
067	541227	541227	expenseCategory	C	food	PT_Group35835	PT_Sup35835	PT_Add35835	PT_ContactName35835	PT_EMAIL01@test.com	PT_Phone35835	PT_SampleNotes35835	NSPT35835	PT37034	PT_Prod35835	15	5	CS	Paper Towel
067	541235	541235	expenseCategory	D	food	PT_Group35836	PT_Sup35836	PT_Add35836	PT_ContactName35836	PT_EMAIL02@test.com	PT_Phone35836	PT_SampleNotes35836	NSPT35836	PT37035	PT_Prod35836	20	5	EA	Meat
067	541250	541250	expenseCategory	F	food	PT_Group35837	PT_Sup35837	PT_Add35837	PT_ContactName35837	PT_EMAIL01@test.com	PT_Phone35837	PT_SampleNotes35837	NSPT35837	PT37036	PT_Prod35837	12	5	CS	Meat
067	541276	541276	location	D	nonFood	PT_Group35838	PT_Sup35838	PT_Add35838	PT_ContactName35838	PT_EMAIL02@test.com	PT_Phone35838	PT_SampleNotes35838	NSPT35838	PT37037	PT_Prod35838	15	5	EA	Meat
067	541284	541284	expenseCategory	F	food	PT_Group35839	PT_Sup35839	PT_Add35839	PT_ContactName35839	PT_EMAIL01@test.com	PT_Phone35839	PT_SampleNotes35839	NSPT35839	PT37038	PT_Prod35839	16	5	CS	Dairy
067	541300	541300	expenseCategory	C	food	PT_Group35840	PT_Sup35840	PT_Add35840	PT_ContactName35840	PT_EMAIL02@test.com	PT_Phone35840	PT_SampleNotes35840	NSPT35840	PT37039	PT_Prod35840	20	5	EA	Dairy
067	541318	541318	expenseCategory	D	food	PT_Group35841	PT_Sup35841	PT_Add35841	PT_ContactName35841	PT_EMAIL01@test.com	PT_Phone35841	PT_SampleNotes35841	NSPT35841	PT37040	PT_Prod35841	25	5	CS	Dairy
067	541326	541326	expenseCategory	F	food	PT_Group35842	PT_Sup35842	PT_Add35842	PT_ContactName35842	PT_EMAIL02@test.com	PT_Phone35842	PT_SampleNotes35842	NSPT35842	PT37041	PT_Prod35842	10	5	EA	Paper Towel
067	541359	541359	expenseCategory	D	nonFood	PT_Group35843	PT_Sup35843	PT_Add35843	PT_ContactName35843	PT_EMAIL01@test.com	PT_Phone35843	PT_SampleNotes35843	NSPT35843	PT37042	PT_Prod35843	12	5	CS	Paper Towel
067	541367	541367	expenseCategory	F	food	PT_Group35844	PT_Sup35844	PT_Add35844	PT_ContactName35844	PT_EMAIL02@test.com	PT_Phone35844	PT_SampleNotes35844	NSPT35844	PT37043	PT_Prod35844	15	5	EA	Paper Towel
067	541375	541375	expenseCategory	C	food	PT_Group35845	PT_Sup35845	PT_Add35845	PT_ContactName35845	PT_EMAIL01@test.com	PT_Phone35845	PT_SampleNotes35845	NSPT35845	PT37044	PT_Prod35845	18	5	CS	Dairy
067	541383	541383	expenseCategory	D	food	PT_Group35846	PT_Sup35846	PT_Add35846	PT_ContactName35846	PT_EMAIL02@test.com	PT_Phone35846	PT_SampleNotes35846	NSPT35846	PT37045	PT_Prod35846	30	5	EA	Paper Towel
067	541391	541391	location	F	food	PT_Group35847	PT_Sup35847	PT_Add35847	PT_ContactName35847	PT_EMAIL01@test.com	PT_Phone35847	PT_SampleNotes35847	NSPT35847	PT37046	PT_Prod35847	15	5	CS	Paper Towel
067	541409	541409	expenseCategory	D	nonFood	PT_Group35848	PT_Sup35848	PT_Add35848	PT_ContactName35848	PT_EMAIL02@test.com	PT_Phone35848	PT_SampleNotes35848	NSPT35848	PT37047	PT_Prod35848	20	5	EA	Meat
067	541417	541417	expenseCategory	F	food	PT_Group35849	PT_Sup35849	PT_Add35849	PT_ContactName35849	PT_EMAIL01@test.com	PT_Phone35849	PT_SampleNotes35849	NSPT35849	PT37048	PT_Prod35849	12	5	CS	Meat
067	541425	541425	expenseCategory	C	food	PT_Group35850	PT_Sup35850	PT_Add35850	PT_ContactName35850	PT_EMAIL02@test.com	PT_Phone35850	PT_SampleNotes35850	NSPT35850	PT37049	PT_Prod35850	15	5	EA	Meat
067	541433	541433	expenseCategory	D	food	PT_Group35851	PT_Sup35851	PT_Add35851	PT_ContactName35851	PT_EMAIL01@test.com	PT_Phone35851	PT_SampleNotes35851	NSPT35851	PT37050	PT_Prod35851	12	5	CS	Meat
067	541441	541441	expenseCategory	F	food	PT_Group35852	PT_Sup35852	PT_Add35852	PT_ContactName35852	PT_EMAIL02@test.com	PT_Phone35852	PT_SampleNotes35852	NSPT35852	PT37051	PT_Prod35852	15	5	EA	Meat
067	541458	541458	expenseCategory	D	nonFood	PT_Group35853	PT_Sup35853	PT_Add35853	PT_ContactName35853	PT_EMAIL01@test.com	PT_Phone35853	PT_SampleNotes35853	NSPT35853	PT37052	PT_Prod35853	16	5	CS	Meat
067	541466	541466	location	F	food	PT_Group35854	PT_Sup35854	PT_Add35854	PT_ContactName35854	PT_EMAIL02@test.com	PT_Phone35854	PT_SampleNotes35854	NSPT35854	PT37053	PT_Prod35854	20	5	EA	Dairy
067	541474	541474	expenseCategory	C	food	PT_Group35855	PT_Sup35855	PT_Add35855	PT_ContactName35855	PT_EMAIL01@test.com	PT_Phone35855	PT_SampleNotes35855	NSPT35855	PT37054	PT_Prod35855	25	5	CS	Dairy
067	541482	541482	expenseCategory	D	food	PT_Group35856	PT_Sup35856	PT_Add35856	PT_ContactName35856	PT_EMAIL02@test.com	PT_Phone35856	PT_SampleNotes35856	NSPT35856	PT37055	PT_Prod35856	10	5	EA	Dairy
067	541490	541490	expenseCategory	F	food	PT_Group35857	PT_Sup35857	PT_Add35857	PT_ContactName35857	PT_EMAIL01@test.com	PT_Phone35857	PT_SampleNotes35857	NSPT35857	PT37056	PT_Prod35857	12	5	CS	Paper Towel
067	541508	541508	expenseCategory	D	nonFood	PT_Group35858	PT_Sup35858	PT_Add35858	PT_ContactName35858	PT_EMAIL02@test.com	PT_Phone35858	PT_SampleNotes35858	NSPT35858	PT37057	PT_Prod35858	15	5	EA	Paper Towel
067	541516	541516	expenseCategory	F	food	PT_Group35859	PT_Sup35859	PT_Add35859	PT_ContactName35859	PT_EMAIL01@test.com	PT_Phone35859	PT_SampleNotes35859	NSPT35859	PT37058	PT_Prod35859	18	5	CS	Paper Towel
067	541524	541524	expenseCategory	C	food	PT_Group35860	PT_Sup35860	PT_Add35860	PT_ContactName35860	PT_EMAIL02@test.com	PT_Phone35860	PT_SampleNotes35860	NSPT35860	PT37059	PT_Prod35860	30	5	EA	Paper Towel
067	541532	541532	expenseCategory	D	food	PT_Group35861	PT_Sup35861	PT_Add35861	PT_ContactName35861	PT_EMAIL01@test.com	PT_Phone35861	PT_SampleNotes35861	NSPT35861	PT37060	PT_Prod35861	15	5	CS	Dairy
067	541540	541540	location	F	food	PT_Group35862	PT_Sup35862	PT_Add35862	PT_ContactName35862	PT_EMAIL02@test.com	PT_Phone35862	PT_SampleNotes35862	NSPT35862	PT37061	PT_Prod35862	20	5	EA	Paper Towel
067	541557	541557	expenseCategory	D	nonFood	PT_Group35863	PT_Sup35863	PT_Add35863	PT_ContactName35863	PT_EMAIL01@test.com	PT_Phone35863	PT_SampleNotes35863	NSPT35863	PT37062	PT_Prod35863	12	5	CS	Meat
067	541565	541565	expenseCategory	F	food	PT_Group35864	PT_Sup35864	PT_Add35864	PT_ContactName35864	PT_EMAIL02@test.com	PT_Phone35864	PT_SampleNotes35864	NSPT35864	PT37063	PT_Prod35864	15	5	EA	Meat
067	541573	541573	expenseCategory	C	food	PT_Group35865	PT_Sup35865	PT_Add35865	PT_ContactName35865	PT_EMAIL01@test.com	PT_Phone35865	PT_SampleNotes35865	NSPT35865	PT37064	PT_Prod35865	16	5	CS	Meat
067	541581	541581	expenseCategory	D	food	PT_Group35866	PT_Sup35866	PT_Add35866	PT_ContactName35866	PT_EMAIL02@test.com	PT_Phone35866	PT_SampleNotes35866	NSPT35866	PT37065	PT_Prod35866	20	5	EA	Dairy
067	541599	541599	expenseCategory	F	food	PT_Group35867	PT_Sup35867	PT_Add35867	PT_ContactName35867	PT_EMAIL01@test.com	PT_Phone35867	PT_SampleNotes35867	NSPT35867	PT37066	PT_Prod35867	25	5	CS	Dairy
067	541607	541607	expenseCategory	D	nonFood	PT_Group35868	PT_Sup35868	PT_Add35868	PT_ContactName35868	PT_EMAIL02@test.com	PT_Phone35868	PT_SampleNotes35868	NSPT35868	PT37067	PT_Prod35868	10	5	EA	Dairy
067	541615	541615	expenseCategory	F	food	PT_Group35869	PT_Sup35869	PT_Add35869	PT_ContactName35869	PT_EMAIL01@test.com	PT_Phone35869	PT_SampleNotes35869	NSPT35869	PT37068	PT_Prod35869	12	5	CS	Paper Towel
067	541623	541623	expenseCategory	C	food	PT_Group35870	PT_Sup35870	PT_Add35870	PT_ContactName35870	PT_EMAIL02@test.com	PT_Phone35870	PT_SampleNotes35870	NSPT35870	PT37069	PT_Prod35870	15	5	EA	Paper Towel
067	541631	541631	location	D	food	PT_Group35871	PT_Sup35871	PT_Add35871	PT_ContactName35871	PT_EMAIL01@test.com	PT_Phone35871	PT_SampleNotes35871	NSPT35871	PT37070	PT_Prod35871	18	5	CS	Paper Towel
067	541649	541649	expenseCategory	F	food	PT_Group35872	PT_Sup35872	PT_Add35872	PT_ContactName35872	PT_EMAIL02@test.com	PT_Phone35872	PT_SampleNotes35872	NSPT35872	PT37071	PT_Prod35872	30	5	EA	Paper Towel
067	541656	541656	expenseCategory	D	nonFood	PT_Group35873	PT_Sup35873	PT_Add35873	PT_ContactName35873	PT_EMAIL01@test.com	PT_Phone35873	PT_SampleNotes35873	NSPT35873	PT37072	PT_Prod35873	15	5	CS	Meat
067	541664	541664	expenseCategory	F	food	PT_Group35874	PT_Sup35874	PT_Add35874	PT_ContactName35874	PT_EMAIL02@test.com	PT_Phone35874	PT_SampleNotes35874	NSPT35874	PT37073	PT_Prod35874	20	5	EA	Meat
067	541672	541672	expenseCategory	C	food	PT_Group35875	PT_Sup35875	PT_Add35875	PT_ContactName35875	PT_EMAIL01@test.com	PT_Phone35875	PT_SampleNotes35875	NSPT35875	PT37074	PT_Prod35875	12	5	CS	Meat
067	541680	541680	expenseCategory	D	food	PT_Group35876	PT_Sup35876	PT_Add35876	PT_ContactName35876	PT_EMAIL02@test.com	PT_Phone35876	PT_SampleNotes35876	NSPT35876	PT37075	PT_Prod35876	15	5	EA	Dairy
067	541698	541698	expenseCategory	F	food	PT_Group35877	PT_Sup35877	PT_Add35877	PT_ContactName35877	PT_EMAIL01@test.com	PT_Phone35877	PT_SampleNotes35877	NSPT35877	PT37076	PT_Prod35877	16	5	CS	Dairy
067	541706	541706	location	D	nonFood	PT_Group35878	PT_Sup35878	PT_Add35878	PT_ContactName35878	PT_EMAIL02@test.com	PT_Phone35878	PT_SampleNotes35878	NSPT35878	PT37077	PT_Prod35878	20	5	EA	Dairy
067	541714	541714	expenseCategory	F	food	PT_Group35879	PT_Sup35879	PT_Add35879	PT_ContactName35879	PT_EMAIL01@test.com	PT_Phone35879	PT_SampleNotes35879	NSPT35879	PT37078	PT_Prod35879	25	5	CS	Paper Towel
067	541722	541722	expenseCategory	C	food	PT_Group35880	PT_Sup35880	PT_Add35880	PT_ContactName35880	PT_EMAIL02@test.com	PT_Phone35880	PT_SampleNotes35880	NSPT35880	PT37079	PT_Prod35880	10	5	EA	Paper Towel
067	541730	541730	expenseCategory	D	food	PT_Group35881	PT_Sup35881	PT_Add35881	PT_ContactName35881	PT_EMAIL01@test.com	PT_Phone35881	PT_SampleNotes35881	NSPT35881	PT37080	PT_Prod35881	12	5	CS	Paper Towel
067	541748	541748	expenseCategory	F	food	PT_Group35882	PT_Sup35882	PT_Add35882	PT_ContactName35882	PT_EMAIL02@test.com	PT_Phone35882	PT_SampleNotes35882	NSPT35882	PT37081	PT_Prod35882	15	5	EA	Paper Towel
067	541755	541755	expenseCategory	D	nonFood	PT_Group35883	PT_Sup35883	PT_Add35883	PT_ContactName35883	PT_EMAIL01@test.com	PT_Phone35883	PT_SampleNotes35883	NSPT35883	PT37082	PT_Prod35883	18	5	CS	Dairy
067	541763	541763	expenseCategory	F	food	PT_Group35884	PT_Sup35884	PT_Add35884	PT_ContactName35884	PT_EMAIL02@test.com	PT_Phone35884	PT_SampleNotes35884	NSPT35884	PT37083	PT_Prod35884	30	5	EA	Paper Towel
067	541771	541771	expenseCategory	C	food	PT_Group35885	PT_Sup35885	PT_Add35885	PT_ContactName35885	PT_EMAIL01@test.com	PT_Phone35885	PT_SampleNotes35885	NSPT35885	PT37084	PT_Prod35885	15	5	CS	Paper Towel
067	541789	541789	location	D	food	PT_Group35886	PT_Sup35886	PT_Add35886	PT_ContactName35886	PT_EMAIL02@test.com	PT_Phone35886	PT_SampleNotes35886	NSPT35886	PT37085	PT_Prod35886	20	5	EA	Meat
067	541797	541797	expenseCategory	F	food	PT_Group35887	PT_Sup35887	PT_Add35887	PT_ContactName35887	PT_EMAIL01@test.com	PT_Phone35887	PT_SampleNotes35887	NSPT35887	PT37086	PT_Prod35887	12	5	CS	Meat
067	541805	541805	expenseCategory	D	nonFood	PT_Group35888	PT_Sup35888	PT_Add35888	PT_ContactName35888	PT_EMAIL02@test.com	PT_Phone35888	PT_SampleNotes35888	NSPT35888	PT37087	PT_Prod35888	15	5	EA	Meat
067	541813	541813	expenseCategory	F	food	PT_Group35889	PT_Sup35889	PT_Add35889	PT_ContactName35889	PT_EMAIL01@test.com	PT_Phone35889	PT_SampleNotes35889	NSPT35889	PT37088	PT_Prod35889	16	5	CS	Dairy
067	541821	541821	expenseCategory	C	food	PT_Group35890	PT_Sup35890	PT_Add35890	PT_ContactName35890	PT_EMAIL02@test.com	PT_Phone35890	PT_SampleNotes35890	NSPT35890	PT37089	PT_Prod35890	20	5	EA	Dairy
067	541839	541839	expenseCategory	D	food	PT_Group35891	PT_Sup35891	PT_Add35891	PT_ContactName35891	PT_EMAIL01@test.com	PT_Phone35891	PT_SampleNotes35891	NSPT35891	PT37090	PT_Prod35891	25	5	CS	Dairy
067	541847	541847	expenseCategory	F	food	PT_Group35892	PT_Sup35892	PT_Add35892	PT_ContactName35892	PT_EMAIL02@test.com	PT_Phone35892	PT_SampleNotes35892	NSPT35892	PT37091	PT_Prod35892	10	5	EA	Paper Towel
067	541854	541854	expenseCategory	D	nonFood	PT_Group35893	PT_Sup35893	PT_Add35893	PT_ContactName35893	PT_EMAIL01@test.com	PT_Phone35893	PT_SampleNotes35893	NSPT35893	PT37092	PT_Prod35893	12	5	CS	Paper Towel
067	541862	541862	expenseCategory	F	food	PT_Group35894	PT_Sup35894	PT_Add35894	PT_ContactName35894	PT_EMAIL02@test.com	PT_Phone35894	PT_SampleNotes35894	NSPT35894	PT37093	PT_Prod35894	15	5	EA	Paper Towel
067	541870	541870	location	C	food	PT_Group35895	PT_Sup35895	PT_Add35895	PT_ContactName35895	PT_EMAIL01@test.com	PT_Phone35895	PT_SampleNotes35895	NSPT35895	PT37094	PT_Prod35895	18	5	CS	Dairy
067	541888	541888	expenseCategory	D	food	PT_Group35896	PT_Sup35896	PT_Add35896	PT_ContactName35896	PT_EMAIL02@test.com	PT_Phone35896	PT_SampleNotes35896	NSPT35896	PT37095	PT_Prod35896	30	5	EA	Paper Towel
067	541896	541896	expenseCategory	F	food	PT_Group35897	PT_Sup35897	PT_Add35897	PT_ContactName35897	PT_EMAIL01@test.com	PT_Phone35897	PT_SampleNotes35897	NSPT35897	PT37096	PT_Prod35897	15	5	CS	Paper Towel
067	541904	541904	expenseCategory	D	nonFood	PT_Group35898	PT_Sup35898	PT_Add35898	PT_ContactName35898	PT_EMAIL02@test.com	PT_Phone35898	PT_SampleNotes35898	NSPT35898	PT37097	PT_Prod35898	20	5	EA	Meat
067	541912	541912	expenseCategory	F	food	PT_Group35899	PT_Sup35899	PT_Add35899	PT_ContactName35899	PT_EMAIL01@test.com	PT_Phone35899	PT_SampleNotes35899	NSPT35899	PT37098	PT_Prod35899	12	5	CS	Meat
067	541920	541920	expenseCategory	C	food	PT_Group35900	PT_Sup35900	PT_Add35900	PT_ContactName35900	PT_EMAIL02@test.com	PT_Phone35900	PT_SampleNotes35900	NSPT35900	PT37099	PT_Prod35900	15	5	EA	Meat
067	541946	541946	expenseCategory	D	food	PT_Group35901	PT_Sup35901	PT_Add35901	PT_ContactName35901	PT_EMAIL01@test.com	PT_Phone35901	PT_SampleNotes35901	NSPT35901	PT37100	PT_Prod35901	12	5	CS	Meat
067	541953	541953	location	F	food	PT_Group35902	PT_Sup35902	PT_Add35902	PT_ContactName35902	PT_EMAIL02@test.com	PT_Phone35902	PT_SampleNotes35902	NSPT35902	PT37101	PT_Prod35902	15	5	EA	Meat
067	541961	541961	expenseCategory	D	nonFood	PT_Group35903	PT_Sup35903	PT_Add35903	PT_ContactName35903	PT_EMAIL01@test.com	PT_Phone35903	PT_SampleNotes35903	NSPT35903	PT37102	PT_Prod35903	16	5	CS	Meat
067	541979	541979	expenseCategory	F	food	PT_Group35904	PT_Sup35904	PT_Add35904	PT_ContactName35904	PT_EMAIL02@test.com	PT_Phone35904	PT_SampleNotes35904	NSPT35904	PT37103	PT_Prod35904	20	5	EA	Dairy
067	541987	541987	expenseCategory	C	food	PT_Group35905	PT_Sup35905	PT_Add35905	PT_ContactName35905	PT_EMAIL01@test.com	PT_Phone35905	PT_SampleNotes35905	NSPT35905	PT37104	PT_Prod35905	25	5	CS	Dairy
067	541995	541995	expenseCategory	D	food	PT_Group35906	PT_Sup35906	PT_Add35906	PT_ContactName35906	PT_EMAIL02@test.com	PT_Phone35906	PT_SampleNotes35906	NSPT35906	PT37105	PT_Prod35906	10	5	EA	Dairy
067	542001	542001	expenseCategory	F	food	PT_Group35907	PT_Sup35907	PT_Add35907	PT_ContactName35907	PT_EMAIL01@test.com	PT_Phone35907	PT_SampleNotes35907	NSPT35907	PT37106	PT_Prod35907	12	5	CS	Paper Towel
067	542019	542019	expenseCategory	D	nonFood	PT_Group35908	PT_Sup35908	PT_Add35908	PT_ContactName35908	PT_EMAIL02@test.com	PT_Phone35908	PT_SampleNotes35908	NSPT35908	PT37107	PT_Prod35908	15	5	EA	Paper Towel
067	542027	542027	location	F	food	PT_Group35909	PT_Sup35909	PT_Add35909	PT_ContactName35909	PT_EMAIL01@test.com	PT_Phone35909	PT_SampleNotes35909	NSPT35909	PT37108	PT_Prod35909	18	5	CS	Paper Towel
067	542035	542035	expenseCategory	C	food	PT_Group35910	PT_Sup35910	PT_Add35910	PT_ContactName35910	PT_EMAIL02@test.com	PT_Phone35910	PT_SampleNotes35910	NSPT35910	PT37109	PT_Prod35910	30	5	EA	Paper Towel
067	542043	542043	expenseCategory	D	food	PT_Group35911	PT_Sup35911	PT_Add35911	PT_ContactName35911	PT_EMAIL01@test.com	PT_Phone35911	PT_SampleNotes35911	NSPT35911	PT37110	PT_Prod35911	15	5	CS	Dairy
067	542050	542050	expenseCategory	F	food	PT_Group35912	PT_Sup35912	PT_Add35912	PT_ContactName35912	PT_EMAIL02@test.com	PT_Phone35912	PT_SampleNotes35912	NSPT35912	PT37111	PT_Prod35912	20	5	EA	Paper Towel
067	542068	542068	expenseCategory	D	nonFood	PT_Group35913	PT_Sup35913	PT_Add35913	PT_ContactName35913	PT_EMAIL01@test.com	PT_Phone35913	PT_SampleNotes35913	NSPT35913	PT37112	PT_Prod35913	12	5	CS	Meat
067	542084	542084	expenseCategory	F	food	PT_Group35914	PT_Sup35914	PT_Add35914	PT_ContactName35914	PT_EMAIL02@test.com	PT_Phone35914	PT_SampleNotes35914	NSPT35914	PT37113	PT_Prod35914	15	5	EA	Meat
067	542092	542092	expenseCategory	C	food	PT_Group35915	PT_Sup35915	PT_Add35915	PT_ContactName35915	PT_EMAIL01@test.com	PT_Phone35915	PT_SampleNotes35915	NSPT35915	PT37114	PT_Prod35915	16	5	CS	Meat
067	542100	542100	expenseCategory	D	food	PT_Group35916	PT_Sup35916	PT_Add35916	PT_ContactName35916	PT_EMAIL02@test.com	PT_Phone35916	PT_SampleNotes35916	NSPT35916	PT37115	PT_Prod35916	20	5	EA	Dairy
067	542118	542118	expenseCategory	F	food	PT_Group35917	PT_Sup35917	PT_Add35917	PT_ContactName35917	PT_EMAIL01@test.com	PT_Phone35917	PT_SampleNotes35917	NSPT35917	PT37116	PT_Prod35917	25	5	CS	Dairy
067	542126	542126	location	D	nonFood	PT_Group35918	PT_Sup35918	PT_Add35918	PT_ContactName35918	PT_EMAIL02@test.com	PT_Phone35918	PT_SampleNotes35918	NSPT35918	PT37117	PT_Prod35918	10	5	EA	Dairy
067	542134	542134	expenseCategory	F	food	PT_Group35919	PT_Sup35919	PT_Add35919	PT_ContactName35919	PT_EMAIL01@test.com	PT_Phone35919	PT_SampleNotes35919	NSPT35919	PT37118	PT_Prod35919	12	5	CS	Paper Towel
067	542142	542142	expenseCategory	C	food	PT_Group35920	PT_Sup35920	PT_Add35920	PT_ContactName35920	PT_EMAIL02@test.com	PT_Phone35920	PT_SampleNotes35920	NSPT35920	PT37119	PT_Prod35920	15	5	EA	Paper Towel
067	542159	542159	expenseCategory	D	food	PT_Group35921	PT_Sup35921	PT_Add35921	PT_ContactName35921	PT_EMAIL01@test.com	PT_Phone35921	PT_SampleNotes35921	NSPT35921	PT37120	PT_Prod35921	18	5	CS	Paper Towel
067	542167	542167	expenseCategory	F	food	PT_Group35922	PT_Sup35922	PT_Add35922	PT_ContactName35922	PT_EMAIL02@test.com	PT_Phone35922	PT_SampleNotes35922	NSPT35922	PT37121	PT_Prod35922	30	5	EA	Paper Towel
067	542175	542175	expenseCategory	D	nonFood	PT_Group35923	PT_Sup35923	PT_Add35923	PT_ContactName35923	PT_EMAIL01@test.com	PT_Phone35923	PT_SampleNotes35923	NSPT35923	PT37122	PT_Prod35923	15	5	CS	Meat
067	542183	542183	expenseCategory	F	food	PT_Group35924	PT_Sup35924	PT_Add35924	PT_ContactName35924	PT_EMAIL02@test.com	PT_Phone35924	PT_SampleNotes35924	NSPT35924	PT37123	PT_Prod35924	20	5	EA	Meat
067	542191	542191	location	C	food	PT_Group35925	PT_Sup35925	PT_Add35925	PT_ContactName35925	PT_EMAIL01@test.com	PT_Phone35925	PT_SampleNotes35925	NSPT35925	PT37124	PT_Prod35925	12	5	CS	Meat
067	542209	542209	expenseCategory	D	food	PT_Group35926	PT_Sup35926	PT_Add35926	PT_ContactName35926	PT_EMAIL02@test.com	PT_Phone35926	PT_SampleNotes35926	NSPT35926	PT37125	PT_Prod35926	15	5	EA	Dairy
067	542217	542217	expenseCategory	F	food	PT_Group35927	PT_Sup35927	PT_Add35927	PT_ContactName35927	PT_EMAIL01@test.com	PT_Phone35927	PT_SampleNotes35927	NSPT35927	PT37126	PT_Prod35927	16	5	CS	Dairy
067	542225	542225	expenseCategory	D	nonFood	PT_Group35928	PT_Sup35928	PT_Add35928	PT_ContactName35928	PT_EMAIL02@test.com	PT_Phone35928	PT_SampleNotes35928	NSPT35928	PT37127	PT_Prod35928	20	5	EA	Dairy
067	542233	542233	expenseCategory	F	food	PT_Group35929	PT_Sup35929	PT_Add35929	PT_ContactName35929	PT_EMAIL01@test.com	PT_Phone35929	PT_SampleNotes35929	NSPT35929	PT37128	PT_Prod35929	25	5	CS	Paper Towel
067	542241	542241	expenseCategory	C	food	PT_Group35930	PT_Sup35930	PT_Add35930	PT_ContactName35930	PT_EMAIL02@test.com	PT_Phone35930	PT_SampleNotes35930	NSPT35930	PT37129	PT_Prod35930	10	5	EA	Paper Towel
067	542258	542258	expenseCategory	D	food	PT_Group35931	PT_Sup35931	PT_Add35931	PT_ContactName35931	PT_EMAIL01@test.com	PT_Phone35931	PT_SampleNotes35931	NSPT35931	PT37130	PT_Prod35931	12	5	CS	Paper Towel
067	542266	542266	expenseCategory	F	food	PT_Group35932	PT_Sup35932	PT_Add35932	PT_ContactName35932	PT_EMAIL02@test.com	PT_Phone35932	PT_SampleNotes35932	NSPT35932	PT37131	PT_Prod35932	15	5	EA	Paper Towel
067	542274	542274	location	D	nonFood	PT_Group35933	PT_Sup35933	PT_Add35933	PT_ContactName35933	PT_EMAIL01@test.com	PT_Phone35933	PT_SampleNotes35933	NSPT35933	PT37132	PT_Prod35933	18	5	CS	Dairy
067	542282	542282	expenseCategory	F	food	PT_Group35934	PT_Sup35934	PT_Add35934	PT_ContactName35934	PT_EMAIL02@test.com	PT_Phone35934	PT_SampleNotes35934	NSPT35934	PT37133	PT_Prod35934	30	5	EA	Paper Towel
067	542290	542290	expenseCategory	C	food	PT_Group35935	PT_Sup35935	PT_Add35935	PT_ContactName35935	PT_EMAIL01@test.com	PT_Phone35935	PT_SampleNotes35935	NSPT35935	PT37134	PT_Prod35935	15	5	CS	Paper Towel
067	542308	542308	expenseCategory	D	food	PT_Group35936	PT_Sup35936	PT_Add35936	PT_ContactName35936	PT_EMAIL02@test.com	PT_Phone35936	PT_SampleNotes35936	NSPT35936	PT37135	PT_Prod35936	20	5	EA	Meat
067	542316	542316	expenseCategory	F	food	PT_Group35937	PT_Sup35937	PT_Add35937	PT_ContactName35937	PT_EMAIL01@test.com	PT_Phone35937	PT_SampleNotes35937	NSPT35937	PT37136	PT_Prod35937	12	5	CS	Meat
067	542324	542324	expenseCategory	D	nonFood	PT_Group35938	PT_Sup35938	PT_Add35938	PT_ContactName35938	PT_EMAIL02@test.com	PT_Phone35938	PT_SampleNotes35938	NSPT35938	PT37137	PT_Prod35938	15	5	EA	Meat
067	542332	542332	expenseCategory	F	food	PT_Group35939	PT_Sup35939	PT_Add35939	PT_ContactName35939	PT_EMAIL01@test.com	PT_Phone35939	PT_SampleNotes35939	NSPT35939	PT37138	PT_Prod35939	16	5	CS	Dairy
067	542340	542340	expenseCategory	C	food	PT_Group35940	PT_Sup35940	PT_Add35940	PT_ContactName35940	PT_EMAIL02@test.com	PT_Phone35940	PT_SampleNotes35940	NSPT35940	PT37139	PT_Prod35940	20	5	EA	Dairy
